Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,label
123,67022312,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.8647176481,0.0596816177,22340770.6666667,38656615.1568067,66977585,22263,67000049,67000049.0,0.0,67000049,67000049,66999848,66999848.0,0.0,66999848,66999848,0,0,0,0,64,64,0.0298408088,0.0298408088,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,64,0,0,0,0,0,2,96,2,96,-1,-1,1,32,22464.0,0.0,22464,22464,66977585.0,0.0,66977585,66977585,BENIGN
443,6812200,10,10,4918,4171,1595,0,491.8,678.4318192223,1460,0,417.1,588.7492297707,1334.2238924283,2.9359091043,358536.842105263,1181974.31969877,5112558,3,1699639,188848.777777778,376592.651616696,1161512,160,6787839,754204.333333333,1732160.60542946,5171325,3,0,0,0,0,212,224,1.4679545521,1.4679545521,0,1595,432.8095238095,611.8271503495,374332.461904762,0,0,0,1,0,0,0,0,1,454.45,491.8,417.1,212,0,0,0,0,0,10,4918,10,4171,8192,256,9,20,1699639.0,0.0,1699639,1699639,5112558.0,0.0,5112558,5112558,BENIGN
443,2169020,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,5.532452444,0.9220754073,2169020.0,0.0,2169020,2169020,2169020,2169020.0,0.0,2169020,2169020,0,0.0,0.0,0,0,0,0,0,0,40,0,0.9220754073,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,2,12,0,0,254,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,38273,1,1,40,99,40,40,40.0,0.0,99,99,99.0,0.0,3631.8030987903,52.2561596948,38273.0,0.0,38273,38273,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,26.1280798474,26.1280798474,40,99,59.6666666667,34.0636658822,1160.3333333333,0,0,0,0,0,0,0,0,1,89.5,40.0,99.0,20,0,0,0,0,0,1,40,1,99,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,62778,3,2,433,112,427,0,144.3333333333,244.814896061,110,2,56.0,76.3675323681,8681.3851986365,79.6457357673,15694.5,17604.3614387647,32796,173,33818,16909.0,22712.2698117119,32969,849,29982,29982.0,0.0,29982,29982,0,0,0,0,72,44,47.7874414604,31.8582943069,0,427,90.8333333333,170.2732118293,28992.9666666667,0,0,0,1,0,0,0,0,0,109.0,144.3333333333,56.0,72,0,0,0,0,0,3,433,2,112,8192,16384,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,277,3,0,65,0,53,6,21.6666666667,27.1354626519,0,0,0.0,0.0,234657.039711191,10830.3249097473,138.5,127.9863273948,229,48,277,138.5,127.9863273948,229,48,0,0.0,0.0,0,0,0,0,0,0,60,0,10830.3249097473,0.0,6,53,17.75,23.5,552.25,0,0,0,0,1,0,0,0,0,23.6666666667,21.6666666667,0.0,60,0,0,0,0,0,3,65,0,0,255,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,98045445,2,2,97,240,53,44,48.5,6.3639610307,166,74,120.0,65.0538238692,3.4371816049,0.0407974078,32681815.0,56293376.7097631,97683660,61012,97984433,97984433.0,0.0,97984433,97984433,97744672,97744672.0,0.0,97744672,97744672,0,0,0,0,40,40,0.0203987039,0.0203987039,44,166,76.2,51.6739779773,2670.2,0,0,0,0,0,0,0,0,1,95.25,48.5,120.0,40,0,0,0,0,0,2,97,2,240,-1,-1,1,20,300773.0,0.0,300773,300773,97683660.0,0.0,97683660,97683660,BENIGN
443,186151,13,8,1155,4259,677,0,88.8461538462,192.4490608593,1418,0,532.375,620.079473593,29083.9157458193,112.8116421615,9307.55,18710.5323434774,63535,1,186151,15512.5833333333,22437.6694927337,63625,1,148523,21217.5714285714,27454.5783604917,64056,3,0,0,0,0,428,264,69.8357784809,42.9758636806,0,1418,246.0909090909,445.8056280585,198742.658008658,0,0,0,1,0,0,0,0,0,257.8095238095,88.8461538462,532.375,428,0,0,0,0,0,13,1155,8,4259,65535,351,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50106,210,3,1,43,6,31,6,14.3333333333,14.4337567297,6,6,6.0,0.0,233333.333333333,19047.619047619,70.0,92.714615892,176,4,210,105.0,142.8355697997,206,4,0,0.0,0.0,0,0,0,0,0,0,60,20,14285.7142857143,4761.9047619048,6,31,11.0,11.1803398875,125.0,0,0,0,0,1,0,0,0,0,13.75,14.3333333333,6.0,60,0,0,0,0,0,3,43,1,6,292,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50194,16416,3,0,43,0,31,6,14.3333333333,14.4337567297,0,0,0.0,0.0,2619.395711501,182.7485380117,8208.0,11602.2080657089,16412,4,16416,8208.0,11602.2080657089,16412,4,0,0.0,0.0,0,0,0,0,0,0,60,0,182.7485380117,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.3333333333,14.3333333333,0.0,60,0,0,0,0,0,3,43,0,0,127,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,71627178,2,2,118,352,62,56,59.0,4.2426406871,230,122,176.0,76.3675323681,6.5617550925,0.0558447242,23875726.0,41274038.1167062,71534877,31422,71566299,71566299.0,0.0,71566299,71566299,71595756,71595756.0,0.0,71595756,71595756,0,0,0,0,40,40,0.0279223621,0.0279223621,56,230,105.2,75.1079223518,5641.2,0,0,0,0,0,0,0,0,1,131.5,59.0,176.0,40,0,0,0,0,0,2,118,2,352,-1,-1,1,20,31422.0,0.0,31422,31422,71534877.0,0.0,71534877,71534877,BENIGN
443,1104729,8,7,1046,6388,613,0,130.75,214.8599211447,1460,0,912.5714285714,654.6978583395,6729.2521514326,13.5779906203,78909.2142857143,167996.482364354,641805,21,1049234,149890.571428571,226485.823062473,641805,168,1058647,176441.166666667,320329.242787115,812544,49,0,0,0,0,172,152,7.2415949975,6.3363956228,0,1460,464.625,600.3986314664,360478.516666667,0,0,0,1,0,0,0,0,0,495.6,130.75,912.5714285714,172,0,0,0,0,0,8,1046,7,6388,8192,253,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,32682256,16,16,837,15752,357,0,52.3125,107.3484784863,1541,0,984.5,619.9184892656,507.5842989541,0.9791245745,1054266.32258065,5707650.47064983,31800104,1,32682256,2178817.06666667,8196538.65648661,31800104,1,839528,55968.5333333333,194661.71515583,757805,3,0,0,0,0,524,520,0.4895622873,0.4895622873,0,1541,502.696969697,641.0374640402,410929.03030303,0,0,0,1,0,0,0,0,1,518.40625,52.3125,984.5,524,0,0,0,0,0,16,837,16,15752,65535,118,6,32,882128.0,0.0,882128,882128,31800104.0,0.0,31800104,31800104,BENIGN
53,30705,1,1,61,89,61,61,61.0,0.0,89,89,89.0,0.0,4885.197850513,65.1359713402,30705.0,0.0,30705,30705,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.5679856701,32.5679856701,61,89,70.3333333333,16.1658075373,261.3333333333,0,0,0,0,0,0,0,0,1,105.5,61.0,89.0,20,0,0,0,0,0,1,61,1,89,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,38731610,2,1,12,6,6,6,6.0,0.0,6,6,6.0,0.0,0.4647366841,0.077456114,19365805.0,27278141.7364336,38654364,77246,38731610,38731610.0,0.0,38731610,38731610,0,0.0,0.0,0,0,0,0,0,0,40,20,0.0516374093,0.0258187047,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,8.0,6.0,6.0,40,0,0,0,0,0,2,12,1,6,63792,40958,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,66063646,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.9062882784,0.0605476725,22021215.3333333,38031941.7970687,65936719,63099,65999818,65999818.0,0.0,65999818,65999818,66000547,66000547.0,0.0,66000547,66000547,0,0,0,0,40,40,0.0302738362,0.0302738362,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,40,0,0,0,0,0,2,96,2,96,-1,-1,1,20,63099.0,0.0,63099,63099,65936719.0,0.0,65936719,65936719,BENIGN
