Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,label
53,60461,1,1,53,166,53,53,53.0,0.0,166,166,166.0,0.0,3622.1696630886,33.0791750054,60461.0,0.0,60461,60461,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.5395875027,16.5395875027,53,166,90.6666666667,65.2405804184,4256.3333333333,0,0,0,0,0,0,0,0,1,136.0,53.0,166.0,20,0,0,0,0,0,1,53,1,166,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,13716173,7,6,481,4460,242,0,68.7142857143,109.4542739926,4028,0,743.3333333333,1614.3945820854,360.2316768679,0.9477862375,1143014.41666667,3922035.34065459,13597037,1,13716173,2286028.83333333,5541269.54746529,13597037,58,82467,16493.4,21927.7412265833,43949,1,0,0,0,0,152,132,0.5103464356,0.4374398019,0,4028,352.9285714286,1063.6558483533,1131363.76373626,0,0,0,1,0,0,0,0,0,380.0769230769,68.7142857143,743.3333333333,152,0,0,0,0,0,7,481,6,4460,8192,351,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31130,1,1,51,119,51,51,51.0,0.0,119,119,119.0,0.0,5460.9701252811,64.2467073562,31130.0,0.0,31130,31130,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.1233536781,32.1233536781,51,119,73.6666666667,39.2598183049,1541.3333333333,0,0,0,0,0,0,0,0,1,110.5,51.0,119.0,20,0,0,0,0,0,1,51,1,119,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,43513,5,4,121,3301,121,0,24.2,54.1128450555,1448,0,825.25,737.8533616738,78643.1641118746,206.8347390435,5439.125,8086.164964882,19429,7,43513,10878.25,8842.6540274965,19717,397,20189,6729.6666666667,11400.8589296304,19894,78,0,0,0,0,172,136,114.9081883575,91.926550686,0,1448,342.2,596.3840671543,355673.955555556,0,0,0,1,0,0,0,0,0,380.2222222222,24.2,825.25,172,0,0,0,0,0,5,121,4,3301,65535,227,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50141,4,2,0,37,0,31,6,18.5,17.6776695297,0,0,0.0,0.0,9250000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,40,0,500000.0,0.0,6,31,22.6666666667,14.4337567297,208.3333333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,2,37,0,0,290,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,36793,1,1,47,131,47,47,47.0,0.0,131,131,131.0,0.0,4837.8767700378,54.3581659555,36793.0,0.0,36793,36793,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,27.1790829777,27.1790829777,47,131,75.0,48.4974226119,2352.0,0,0,0,0,0,0,0,0,1,112.5,47.0,131.0,32,0,0,0,0,0,1,47,1,131,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,59316,3,4,427,2279,421,0,142.3333333333,241.3510582809,2267,0,569.75,1131.5035351248,45620.0687841392,118.0120035066,9886.0,14892.6156735477,29115,5,29446,14723.0,20375.9890066715,29131,315,30201,10067.0,16776.5842470987,29434,5,0,0,0,0,72,92,50.5765729314,67.4354305752,0,2267,338.25,792.9450980815,628761.928571429,0,0,0,1,0,0,0,0,1,386.5714285714,142.3333333333,569.75,72,0,0,0,0,0,3,427,4,2279,8192,237,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,47717,3,4,435,871,429,0,145.0,245.9695103056,859,0,217.75,427.5093566228,27369.700526018,146.6982417168,7952.8333333333,11958.3302081297,23617,4,24019,12009.5,16542.7631458593,23707,312,24100,8033.3333333333,13449.9745105087,23561,4,0,0,0,0,72,92,62.8706750215,83.8275666953,0,859,163.25,318.2149991975,101260.785714286,0,0,0,1,0,0,0,0,1,186.5714285714,145.0,217.75,72,0,0,0,0,0,3,435,4,871,8192,31,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30642,1,1,45,77,45,45,45.0,0.0,77,77,77.0,0.0,3981.4633509562,65.2698909993,30642.0,0.0,30642,30642,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.6349454996,32.6349454996,45,77,55.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,83.5,45.0,77.0,32,0,0,0,0,0,1,45,1,77,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
48120,26629,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,75.1060873484,26629.0,0.0,26629,26629,26629,26629.0,0.0,26629,26629,0,0.0,0.0,0,0,0,0,0,0,64,0,75.1060873484,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,2,0,0,0,357,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
48394,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,2,0,0,0,905,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,115647448,16,15,522,1964,444,0,32.625,109.7189591639,979,0,130.9333333333,344.317641278,21.4963671312,0.2680560664,3854914.93333333,4831839.791928,10011714,43,115647448,7709829.86666667,4124448.0383903,10046387,348,110432578,7888041.28571429,4225404.47111766,10048524,478,0,0,0,0,344,444,0.1383515181,0.1297045483,0,979,77.6875,248.958532303,61980.3508064516,0,0,0,1,0,0,0,0,0,80.1935483871,32.625,130.9333333333,344,0,0,0,0,0,16,522,15,1964,8192,119,14,20,58289.7272727273,84330.0600629348,312485,30875,9981322.72727273,73882.5571865117,10011714,9759088,BENIGN
443,110559383,18,16,1091,3771,688,0,60.6111111111,164.6469087932,2916,0,235.6875,731.6720320608,43.976366981,0.3075270418,3350284.33333333,4776320.69515384,10011755,3,110524333,6501431.35294118,4931737.0429148,10046865,443,110524307,7368287.13333333,4582934.8065182,10046805,3493,0,0,0,0,372,464,0.1628084339,0.1447186079,0,2916,138.9142857143,507.8938269912,257956.139495798,0,0,0,1,0,0,0,0,0,143.0,60.6111111111,235.6875,372,0,0,0,0,0,18,1091,16,3771,8192,62,17,20,45800.1818181818,31068.2406383695,139349,35018,10001866.4545455,3853.3934489907,10011755,9999635,BENIGN
53,60822,1,1,43,139,43,43,43.0,0.0,139,139,139.0,0.0,2992.3382986419,32.8828384466,60822.0,0.0,60822,60822,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.4414192233,16.4414192233,43,139,75.0,55.4256258422,3072.0,0,0,0,0,0,0,0,0,1,112.5,43.0,139.0,20,0,0,0,0,0,1,43,1,139,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30803,1,1,43,91,43,43,43.0,0.0,91,91,91.0,0.0,4350.225627374,64.9287407071,30803.0,0.0,30803,30803,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.4643703535,32.4643703535,43,91,59.0,27.7128129211,768.0,0,0,0,0,0,0,0,0,1,88.5,43.0,91.0,32,0,0,0,0,0,1,43,1,91,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,114600117,22,19,1296,7494,436,0,58.9090909091,151.7551000448,2502,0,394.4210526316,733.8748240061,76.7014923728,0.3577657778,2865002.925,4564136.75906673,10216966,2,114577053,5456050.14285714,5099344.43501101,10240053,189,114570191,6365010.61111111,4952514.90411989,10245454,185,0,0,0,0,712,624,0.1919718808,0.1657938971,0,2502,209.2857142857,526.6191888213,277327.770034843,0,0,0,1,0,0,0,0,0,214.3902439024,58.9090909091,394.4210526316,712,0,0,0,0,0,22,1296,19,7494,29200,1006,3,32,245243.909090909,492732.178766813,1283231,23061,10170851.8181818,82217.9460091514,10216966,10001015,BENIGN
443,5385053,6,4,611,153,517,0,101.8333333333,204.305082332,141,0,38.25,68.5583692922,141.8741839681,1.8569919368,598339.222222222,1652666.93251452,5003029,48,5385053,1077010.6,2273689.39456356,5142854,48,274302,91434.0,85741.1804035844,171850,1211,0,0,0,0,132,92,1.1141951621,0.7427967747,0,517,69.4545454545,154.2117788214,23781.2727272727,0,0,0,1,0,0,0,0,0,76.4,101.8333333333,38.25,132,0,0,0,0,0,6,611,4,153,8192,123,5,20,381976.0,0.0,381976,381976,5003029.0,0.0,5003029,5003029,BENIGN
443,3227784,10,7,318,5273,192,0,31.8,68.8215082659,2896,0,753.2857142857,1084.537338267,1732.1481239141,5.2667712585,201736.5,654139.361631347,2642812,42,3227784,358642.666666667,860038.912255864,2642868,202,2917568,486261.333333333,1077850.76874968,2683573,204,0,0,0,0,328,232,3.0981007403,2.1686705182,0,2896,310.6111111111,741.4420082744,549736.251633987,0,0,0,1,0,0,0,0,0,328.8823529412,31.8,753.2857142857,328,0,0,0,0,0,10,318,7,5273,29200,75,2,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,63057183,10,8,1161,3461,794,0,116.1,248.050375708,1565,0,432.625,676.9903855616,73.2985487157,0.2854551876,3709246.05882353,11259220.2052793,44979470,19,63057183,7006353.66666667,15093916.6698843,44979470,211,60497262,8642466.0,17027394.9008968,45050766,220,0,0,0,0,212,184,0.1585862153,0.1268689722,0,1565,243.2631578947,487.0385385282,237206.538011696,0,0,0,1,0,0,0,0,0,256.7777777778,116.1,432.625,212,0,0,0,0,0,10,1161,8,3461,8192,116,9,20,154667.5,146250.188446032,258082,51253,30119542.5,21015111.0063809,44979470,15259615,BENIGN
50448,999106,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12.0107375994,2.0017895999,999106.0,0.0,999106,999106,999106,999106.0,0.0,999106,999106,0,0.0,0.0,0,0,0,0,0,0,40,0,2.0017895999,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,2,12,0,0,4835,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117871768,17,13,1113,4342,482,0,65.4705882353,121.7462102321,1460,0,334.0,526.9501873992,46.2791056125,0.2545138714,4064543.72413793,15157454.1775289,59437418,2,117871768,7366985.5,20083954.0623068,59494498,4,117856458,9821371.5,22890243.7665726,59456023,2,0,0,0,0,360,272,0.1442245271,0.1102893443,0,1460,175.9677419355,371.1452980412,137748.832258065,0,0,0,1,0,0,0,0,0,181.8333333333,65.4705882353,334.0,360,0,0,0,0,0,17,1113,13,4342,29200,32,16,20,143958.0,115553.975967943,225667,62249,58784297.0,923652.576070678,59437418,58131176,BENIGN
443,82631,7,5,117,4292,117,0,16.7142857143,44.2218433421,2896,0,858.4,1243.0787585668,53357.6986845131,145.2239474289,7511.9090909091,11114.0557534551,32197,2,82631,13771.8333333333,16210.9654298153,34329,49,35155,8788.75,10087.9025694145,18698,2,0,0,0,0,236,168,84.7139693335,60.5099780954,0,2896,339.1538461538,835.8424738105,698632.641025641,0,0,0,1,0,0,0,0,0,367.4166666667,16.7142857143,858.4,236,0,0,0,0,0,7,117,5,4292,65535,905,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
37390,28,3,0,31,0,31,0,10.3333333333,17.8978583449,0,0,0.0,0.0,1107142.85714286,107142.857142857,14.0,16.9705627485,26,2,28,14.0,16.9705627485,26,2,0,0.0,0.0,0,0,0,0,0,0,96,0,107142.857142857,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.3333333333,10.3333333333,0.0,96,0,0,0,0,0,3,31,0,0,118,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49666,14998936,11,6,968,912,248,0,88.0,116.4843337106,328,0,152.0,147.8593926675,125.3422242751,1.1334137301,937433.5,3733899.91597963,14939451,2,14998936,1499893.6,4722215.43425066,14939451,2,735,147.0,194.6676655226,455,3,0,0,0,0,244,144,0.7333853548,0.4000283753,0,328,104.4444444444,126.5958006098,16026.4967320261,0,0,0,1,0,0,0,0,0,110.5882352941,88.0,152.0,244,0,0,0,0,0,11,968,6,912,8192,2052,9,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
40568,3,2,0,31,0,31,0,15.5,21.9203102168,0,0,0.0,0.0,10333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.666666667,0.0,0,31,20.6666666667,17.8978583449,320.3333333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,2,31,0,0,126,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,244259,10,8,561,5534,194,0,56.1,78.5853393169,2920,0,691.75,1022.6684632442,24953.0211783394,73.6922692716,14368.1764705882,22628.6563212315,84912,3,244259,27139.8888888889,25887.0829587096,84912,4,135719,19388.4285714286,29578.7260986515,65454,3,0,0,0,0,212,172,40.9401495953,32.7521196762,0,2920,320.7894736842,718.0583834935,515607.842105263,0,0,0,1,0,0,0,0,0,338.6111111111,56.1,691.75,212,0,0,0,0,0,10,561,8,5534,8192,980,9,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,218,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,1229357.79816514,18348.623853211,72.6666666667,119.8012242564,211,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,9174.3119266055,9174.3119266055,32,102,60.0,38.3405790254,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,40,0,0,0,0,0,2,64,2,204,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61472,1,1,58,202,58,58,58.0,0.0,202,202,202.0,0.0,4229.567933368,32.535137949,61472.0,0.0,61472,61472,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,16.2675689745,16.2675689745,58,202,106.0,83.1384387633,6912.0,0,0,0,0,0,0,0,0,1,159.0,58.0,202.0,20,0,0,0,0,0,1,58,1,202,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,65513,1,1,62,189,62,62,62.0,0.0,189,189,189.0,0.0,3831.3006578847,30.5282920947,65513.0,0.0,65513,65513,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,15.2641460473,15.2641460473,62,189,104.3333333333,73.3234841871,5376.3333333333,0,0,0,0,0,0,0,0,1,156.5,62.0,189.0,20,0,0,0,0,0,1,62,1,189,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,91050,1,1,42,174,42,42,42.0,0.0,174,174,174.0,0.0,2372.3228995058,21.9659527732,91050.0,0.0,91050,91050,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,10.9829763866,10.9829763866,42,174,86.0,76.210235533,5808.0,0,0,0,0,0,0,0,0,1,129.0,42.0,174.0,20,0,0,0,0,0,1,42,1,174,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,107184021,17,18,447,411,63,0,26.2941176471,27.0734295618,59,0,22.8333333333,25.046427478,8.00492454,0.3265412108,3152471.20588235,7144505.12619503,24906665,37,107096244,6693515.25,9366850.68137899,24997142,314,107133042,6301943.64705882,9201672.84473898,24906665,381,1,0,0,0,544,576,0.158605731,0.1679354799,0,63,25.5833333333,26.1516183602,683.9071428571,0,1,0,0,1,0,0,0,1,26.3142857143,26.2941176471,22.8333333333,544,0,0,0,0,0,17,447,18,411,383,114,8,32,937145.0,1353577.58165182,3175319,88376,16912167.8333333,7660780.29353852,24906665,7000226,BENIGN
443,101,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,118811.881188119,19801.9801980198,101.0,0.0,101,101,101,101.0,0.0,101,101,0,0.0,0.0,0,0,0,0,0,0,40,0,19801.9801980198,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
