Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,label
443,3644316,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,49.66638458,1.646399489,728863.2,1593394.033,3578990,49,3644316,911079.0,1778867.166,3578990,49,0,0.0,0.0,0,0,1,0,0,0,100,20,1.371999574,0.274399915,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,5,135,1,46,253,180,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
139,11847,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,168.8191103,11847.0,0.0,11847,11847,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,84.40955516,84.40955516,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,1,0,1,0,65535,269,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30949,2,2,92,170,46,46,46.0,0.0,85,85,85.0,0.0,8465.540082,129.2448867,10316.33333,17823.395,30897,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,64,40,64.62244337,64.62244337,46,85,61.6,21.36117974,456.3,0,0,0,0,0,0,0,0,1,77.0,46.0,85.0,64,0,0,0,0,0,2,92,2,170,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,10962569,2,2,121,257,81,40,60.5,28.99137803,163,94,128.5,48.7903679,34.48096883,0.364877977,3654189.667,6286362.059,10900000,464,11000000,11000000.0,0.0,11000000,11000000,10900000,10900000.0,0.0,10900000,10900000,0,0,0,0,64,52,0.182438989,0.182438989,40,163,91.8,44.69563737,1997.7,0,0,0,0,0,0,0,0,1,114.75,60.5,128.5,64,0,0,0,0,0,2,121,2,257,-1,-1,1,32,49104.0,0.0,49104,49104,10900000.0,0.0,10900000,10900000,BENIGN
59165,49,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,244897.9592,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20408.16327,20408.16327,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,1,6,1,6,119,16282,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52900,66,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30303.0303,66.0,0.0,66,66,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,15151.51515,15151.51515,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,1,0,1,0,122,514,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
444,119302728,2685,1729,8299,7556917,517,0,3.090875233,16.85842056,17376,0,4370.686524,2566.935004,63411.92802,36.99831575,27034.38205,174625.7584,5024984,0,119000000,44449.50857,222461.7159,5025702,0,119000000,69040.90509,273867.424,5024984,1,0,0,0,0,85928,55336,22.50577204,14.49254371,0,17376,1713.525708,2669.389319,7125639.337,0,0,0,1,0,0,0,0,0,1713.91391,3.090875233,4370.686524,85928,0,0,0,0,0,2685,8299,1729,7556917,29200,235,118,32,2217.0,0.0,2217,2217,5024984.0,0.0,5024984,5024984,Heartbleed
444,119262215,2792,2110,13712,7878135,5792,0,4.911174785,110.3764478,14480,0,3733.71327,2366.09794,66172.23234,41.10270801,24334.26138,152902.2865,995350,0,119000000,42730.98065,200884.2122,996350,0,119000000,56549.17307,229177.9322,995350,1,0,0,0,0,89356,67520,23.41059991,17.6921081,0,14480,1610.776871,2414.090913,5827834.935,0,0,0,0,1,0,0,0,0,1611.105467,4.911174785,3733.71327,89356,0,0,0,0,0,2792,13712,2110,7878135,235,235,120,32,0.0,0.0,0,0,0.0,0.0,0,0,Heartbleed
444,119261118,2794,2130,12264,7879536,4344,0,4.38940587,83.21163543,13032,0,3699.312676,2314.906035,66172.44692,41.28755526,24225.29311,152596.5581,995259,0,119000000,42699.91694,200852.4929,996402,0,119000000,56017.42696,228206.6403,995259,1,0,0,0,0,89408,68160,23.42758517,17.85997009,0,13032,1603.27797,2381.909586,5673493.274,0,0,0,0,1,0,0,0,0,1603.603574,4.38940587,3699.312676,89408,0,0,0,0,0,2794,12264,2130,7879536,235,235,120,32,0.0,0.0,0,0,0.0,0.0,0,0,Heartbleed
444,119260295,2791,2114,13712,7878088,5792,0,4.912934432,110.3961875,13032,0,3726.626301,2284.046514,66172.90356,41.1285248,24318.98348,152794.7907,995259,-1,119000000,42745.53082,200841.3366,997791,0,119000000,56441.21202,228878.5304,995259,1,0,0,0,0,89312,67648,23.40259178,17.72593301,0,13032,1609.782307,2377.954578,5654667.975,0,0,0,0,1,0,0,0,0,1610.110499,4.912934432,3726.626301,89312,0,0,0,0,0,2791,13712,2114,7878088,235,235,120,32,0.0,0.0,0,0,0.0,0.0,0,0,Heartbleed
444,119297996,2782,2089,9368,7882432,1448,0,3.36736161,30.50502966,17376,0,3773.303973,2372.06653,66151.99135,40.83052661,24496.50842,153244.6799,995302,0,119000000,42897.49874,201057.4173,998229,0,119000000,57135.03448,230051.9919,995302,2,0,0,0,0,89024,66848,23.31975468,17.51077193,0,17376,1620.124795,2427.68666,5893662.519,0,0,0,0,1,0,0,0,0,1620.457401,3.36736161,3773.303973,89024,0,0,0,0,0,2782,9368,2089,7882432,235,235,120,32,0.0,0.0,0,0,0.0,0.0,0,0,Heartbleed
444,119259886,2782,2091,12264,7879536,4344,0,4.408339324,83.39047044,15928,0,3768.3099,2374.669707,66173.1305,40.86034427,24478.63013,153117.4894,995232,0,119000000,42883.79396,200919.1105,996222,0,119000000,57062.13876,229801.2555,995232,1,0,0,0,0,89024,66912,23.3272066,17.53313767,0,15928,1620.054165,2427.873716,5894570.783,0,0,0,0,1,0,0,0,0,1620.38662,4.408339324,3768.3099,89024,0,0,0,0,0,2782,12264,2091,7879536,235,235,120,32,0.0,0.0,0,0,0.0,0.0,0,0,Heartbleed
444,119259012,2801,2069,12264,7879536,4344,0,4.378436273,83.10784486,15928,0,3808.378927,2459.369265,66173.61546,40.83548839,24493.53296,153287.5304,995262,0,119000000,42592.48179,200437.9726,996257,0,119000000,57668.76064,231138.5291,995262,2,0,0,0,0,89632,66208,23.48669466,17.34879373,0,15928,1621.05194,2471.802162,6109805.929,0,0,0,0,1,0,0,0,0,1621.384805,4.378436273,3808.378927,89632,0,0,0,0,0,2801,12264,2069,7879536,235,235,120,32,0.0,0.0,0,0,0.0,0.0,0,0,Heartbleed
444,119257653,2802,2067,20858,7812389,5792,0,7.443968594,126.0458111,13032,0,3779.578616,2380.312566,65683.39057,40.82756853,24498.28533,153803.6224,1995346,-1,119000000,42576.80079,201441.2784,1996118,0,119000000,57723.92982,233324.7174,1995346,1,0,0,0,0,89664,66144,23.49534751,17.33222102,0,13032,1609.658932,2427.561637,5893055.501,0,0,0,0,1,0,0,0,0,1609.989526,7.443968594,3779.578616,89664,0,0,0,0,0,2802,20858,2067,7812389,235,349,123,32,0.0,0.0,0,0,0.0,0.0,0,0,Heartbleed
444,119299621,2805,2028,13712,7878627,5792,0,4.888413547,110.1207904,17376,0,3884.924556,2524.025452,66155.60832,40.51144471,24689.4911,152728.5209,996008,-1,119000000,42531.96398,199646.5735,996884,0,119000000,58855.25752,232967.1129,996008,1,0,0,0,0,89772,64896,23.51222893,16.99921578,0,17376,1633.870707,2519.708446,6348930.654,0,0,0,0,1,0,0,0,0,1634.208773,4.888413547,3884.924556,89772,0,0,0,0,0,2805,13712,2028,7878627,349,349,120,32,0.0,0.0,0,0,0.0,0.0,0,0,Heartbleed
444,119296592,2797,2006,13712,7878088,5792,0,4.902395424,110.2779074,13032,0,3927.262213,2443.434007,66152.7699,40.26099924,24843.10537,153403.7113,995988,-1,119000000,42666.8784,200137.5173,996943,0,119000000,59480.76708,234233.8969,995988,1,0,0,0,0,89504,64192,23.44576616,16.81523308,0,13032,1643.961699,2498.976978,6244885.935,0,0,0,0,1,0,0,0,0,1644.303977,4.902395424,3927.262213,89504,0,0,0,0,0,2797,13712,2006,7878088,349,349,120,32,0.0,0.0,0,0,0.0,0.0,0,0,Heartbleed
444,24719667,590,436,7442,1636683,5792,0,12.61355932,238.7086577,13032,0,3753.860092,2363.881447,66510.80696,41.50541348,24116.74829,149983.8918,995832,0,24700000,41968.87436,197466.2052,996919,0,24100000,55301.75862,225933.6008,995832,2,0,0,0,0,18880,13952,23.86763543,17.63777805,0,13032,1606.540409,2416.475297,5839352.859,0,0,0,0,1,0,0,0,0,1608.106238,12.61355932,3753.860092,18880,0,0,0,0,0,590,7442,436,1636683,349,349,25,32,0.0,0.0,0,0,0.0,0.0,0,0,Heartbleed
465,147834,2,1,81,6,75,6,40.5,48.7903679,6,6,6.0,0.0,588.4979098,20.29303137,73917.0,30141.13365,95230,52604,95230,95230.0,0.0,95230,95230,0,0.0,0.0,0,0,0,0,0,0,40,20,13.52868758,6.764343791,6,75,23.25,34.5,1190.25,0,0,0,0,1,0,0,0,0,31.0,40.5,6.0,40,0,0,0,0,0,2,81,1,6,258,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,46902,4,2,148,202,37,37,37.0,0.0,101,101,101.0,0.0,7462.368343,127.9263144,9380.4,13795.41755,30581,3,30588,10196.0,17653.92786,30581,3,4,4.0,0.0,4,4,0,0,0,0,104,40,85.28420963,42.64210481,37,101,55.28571429,31.22880233,975.2380952,0,0,0,0,0,0,0,0,0,64.5,37.0,101.0,104,0,0,0,0,0,4,148,2,202,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117277069,21,25,5762,10573,2809,0,274.3809524,800.1450791,2500,0,422.92,709.1983691,139.285541,0.392233541,2606157.089,4322373.587,10000000,0,117000000,5859987.05,4897767.425,10100000,5576,117000000,4883310.75,5010324.235,10100000,3,0,0,0,0,432,644,0.179063138,0.213170402,0,2809,347.5531915,740.9009442,548934.2091,0,0,0,1,0,0,0,0,1,355.1086957,274.3809524,422.92,432,0,0,0,0,0,21,5762,25,10573,8192,1311,20,20,151861.25,201345.7227,763132,77441,9614783.833,1281483.075,10000000,5549757,BENIGN
524,49,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,81632.65306,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,0,0,48,0,40816.32653,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,147,2,2,70,178,35,35,35.0,0.0,89,89,89.0,0.0,1687074.83,27210.88435,49.0,78.80989786,140,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,13605.44218,13605.44218,35,89,56.6,29.57701811,874.8,0,0,0,0,0,0,0,0,1,70.75,35.0,89.0,40,0,0,0,0,0,2,70,2,178,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5977097,8,5,374,175,222,0,46.75,75.94876092,92,2,35.0,42.35563717,91.85060908,2.174968885,498091.4167,1490314.065,5189333,1,5977097,853871.0,1942442.78,5221479,3,754942,188735.5,356082.5987,722375,5,0,0,0,0,180,104,1.338442391,0.836526494,0,222,39.21428571,61.79018913,3818.027473,0,0,0,1,0,0,0,0,0,42.23076923,46.75,35.0,180,0,0,0,0,0,8,374,5,175,29200,35169,7,20,787761.0,0.0,787761,787761,5189333.0,0.0,5189333,5189333,BENIGN
80,46046987,8,8,320,522,284,0,40.0,98.61324165,510,0,65.25,179.726578,18.28566981,0.34747116,3069799.133,4551222.655,9995609,29,40100000,5724542.143,5281106.424,10000000,11815,46000000,6575920.857,4719392.973,10000000,3700,0,0,0,0,172,220,0.17373558,0.17373558,0,510,49.52941176,136.7799865,18708.76471,0,0,0,1,0,0,0,0,1,52.625,40.0,65.25,172,0,0,0,0,0,8,320,8,522,8192,30,7,20,71153.25,112169.1758,239407,15030,9946795.5,97459.03125,9995609,9800607,BENIGN
