Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,label
53,39080485,2,2,100,222,54,46,50.0,5.6568542495,122,100,111.0,15.5563491861,8.2394064454,0.1023528751,13026828.3333333,22483205.4030561,38988192,31226,39019418,39019418.0,0.0,39019418,39019418,39049259,39049259.0,0.0,39049259,39049259,0,0,0,0,64,64,0.0511764375,0.0511764375,46,122,73.6,35.1681674245,1236.8,0,0,0,0,0,0,0,0,1,92.0,50.0,111.0,64,0,0,0,0,0,2,100,2,222,-1,-1,1,32,31226.0,0.0,31226,31226,38988192.0,0.0,38988192,38988192,BENIGN
54526,21660,4,1,3559,6,1430,6,889.75,683.9748411552,6,6,6.0,0.0,164589.104339797,230.8402585411,5415.0,10649.3957575066,21389,48,21660,7220.0,12271.025914731,21389,48,0,0.0,0.0,0,0,0,0,0,0,80,20,184.6722068329,46.1680517082,6,1430,832.5,700.9541354468,491336.7,0,0,0,0,1,0,0,0,0,999.0,889.75,6.0,80,0,0,0,0,0,4,3559,1,6,343,0,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,44,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,7363636.36363636,90909.0909090909,14.6666666667,21.9620885467,40,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,40,45454.5454545455,45454.5454545455,30,132,70.8,55.8677008655,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,32263,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,61.9905154511,32263.0,0.0,32263,32263,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,30.9952577256,30.9952577256,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,1,0,1,0,1309,211,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,290,2,2,68,412,34,34,34.0,0.0,206,206,206.0,0.0,1655172.4137931,13793.1034482759,96.6666666667,165.6995272574,288,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,80,80,6896.5517241379,6896.5517241379,34,206,102.8,94.2082798909,8875.2,0,0,0,0,0,0,0,0,1,128.5,34.0,206.0,80,0,0,0,0,0,2,68,2,412,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55438,16,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,750000.0,125000.0,16.0,0.0,16,16,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,62500.0,62500.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,1,6,1,6,32,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,255,2,2,84,228,42,42,42.0,0.0,114,114,114.0,0.0,1223529.41176471,15686.2745098039,85.0,106.4377752492,205,2,2,2.0,0.0,2,2,48,48.0,0.0,48,48,0,0,0,0,64,64,7843.137254902,7843.137254902,42,114,70.8,39.4360241404,1555.2,0,0,0,0,0,0,0,0,1,88.5,42.0,114.0,64,0,0,0,0,0,2,84,2,228,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,139,2,2,72,104,36,36,36.0,0.0,52,52,52.0,0.0,1266187.05035971,28776.9784172662,46.3333333333,74.1911944461,132,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,14388.4892086331,14388.4892086331,36,52,42.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,53.0,36.0,52.0,64,0,0,0,0,0,2,72,2,104,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24954,2,2,58,202,29,29,29.0,0.0,101,101,101.0,0.0,10419.1712751463,160.2949426946,8318.0,14403.734550456,24950,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,80,64,80.1474713473,80.1474713473,29,101,57.8,39.4360241404,1555.2,0,0,0,0,0,0,0,0,1,72.25,29.0,101.0,80,0,0,0,0,0,2,58,2,202,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
3218,98,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,122448.979591837,20408.1632653061,98.0,0.0,98,98,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,10204.0816326531,10204.0816326531,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,1,6,1,6,335,258,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30741,2,2,86,284,43,43,43.0,0.0,142,142,142.0,0.0,12036.0430695163,130.1193845353,10247.0,17742.2624543771,30734,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,40,65.0596922677,65.0596922677,43,142,82.6,54.224533193,2940.3,0,0,0,0,0,0,0,0,1,103.25,43.0,142.0,64,0,0,0,0,0,2,86,2,284,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31390,2,2,66,578,33,33,33.0,0.0,289,289,289.0,0.0,20516.0879260911,127.4291175534,10463.3333333333,18116.9627789355,31383,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,40,63.7145587767,63.7145587767,33,289,135.4,140.2169747213,19660.8,0,0,0,0,0,0,0,0,1,169.25,33.0,289.0,64,0,0,0,0,0,2,66,2,578,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,207,2,2,84,284,42,42,42.0,0.0,142,142,142.0,0.0,1777777.77777778,19323.6714975845,69.0,113.4504297039,200,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,9661.8357487923,9661.8357487923,42,142,82.0,54.7722557505,3000.0,0,0,0,0,0,0,0,0,1,102.5,42.0,142.0,64,0,0,0,0,0,2,84,2,284,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,115519082,33,35,892,42330,533,0,27.03030303,98.94868773,4380,0,1209.428571,1298.746076,374.1546353,0.588647337,1724165.403,3750433.229,10100000,13,116000000,3609971.312,4803698.068,10100000,48,110000000,3248140.765,4761845.329,10100000,48,0,0,0,0,672,844,0.28566709,0.302980247,0,4380,626.4057971,1096.835184,1203047.421,0,0,0,1,0,0,0,0,1,635.6176471,27.03030303,1209.428571,672,0,0,0,0,0,33,892,35,42330,8192,980,15,20,30386.25,25383.52901,110989,22911,9596199.917,1428953.199,10100000,5059312,BENIGN
80,338,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5917.159763,338.0,0.0,338,338,338,338.0,0.0,338,338,0,0.0,0.0,0,0,0,0,0,0,40,0,5917.159763,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,1172836,1,1,44,176,44,44,44.0,0.0,176,176,176.0,0.0,187.5795081,1.705268256,1172836.0,0.0,1172836,1172836,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,0.852634128,0.852634128,44,176,88.0,76.21023553,5808.0,0,0,0,0,0,0,0,0,1,132.0,44.0,176.0,32,0,0,0,0,0,1,44,1,176,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,102,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19607.84314,102.0,0.0,102,102,102,102.0,0.0,102,102,0,0.0,0.0,0,0,0,0,0,0,40,0,19607.84314,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,2,0,0,0,254,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23300,1,1,43,59,43,43,43.0,0.0,59,59,59.0,0.0,4377.682403,85.83690987,23300.0,0.0,23300,23300,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,42.91845494,42.91845494,43,59,48.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,72.5,43.0,59.0,40,0,0,0,0,0,1,43,1,59,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,65779,1,1,54,150,54,54,54.0,0.0,150,150,150.0,0.0,3101.293726,30.40484045,65779.0,0.0,65779,65779,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,15.20242023,15.20242023,54,150,86.0,55.42562584,3072.0,0,0,0,0,0,0,0,0,1,129.0,54.0,150.0,20,0,0,0,0,0,1,54,1,150,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,289,2,2,66,226,33,33,33.0,0.0,113,113,113.0,0.0,1010380.623,13840.83045,96.33333333,83.63213099,167,4,167,167.0,0.0,167,167,4,4.0,0.0,4,4,0,0,0,0,40,40,6920.415225,6920.415225,33,113,65.0,43.8178046,1920.0,0,0,0,0,0,0,0,0,1,81.25,33.0,113.0,40,0,0,0,0,0,2,66,2,226,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5808414,7,4,635,168,517,0,90.71428571,190.7072051,168,0,42.0,84.0,138.2477213,1.893804402,580841.4,1741390.748,5535713,5,5808414,968069.0,2275244.71,5611662,70,236151,78717.0,75464.43433,150962,400,0,0,0,0,232,136,1.205148256,0.688656146,0,517,66.91666667,150.8487854,22755.35606,0,0,0,1,0,0,0,0,0,73.0,90.71428571,42.0,232,0,0,0,0,0,7,635,4,168,29200,340,3,32,272631.0,0.0,272631,272631,5535713.0,0.0,5535713,5535713,BENIGN
53,30654,2,2,86,162,43,43,43.0,0.0,81,81,81.0,0.0,8090.298167,130.4886801,10218.0,17653.07681,30602,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,65.24434005,65.24434005,43,81,58.2,20.81345719,433.2,0,0,0,0,0,0,0,0,1,72.75,43.0,81.0,40,0,0,0,0,0,2,86,2,162,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5241567,10,7,354,4810,197,0,35.4,69.21335773,1448,0,687.1428571,659.4946117,985.2015628,3.243304912,327597.9375,1256325.945,5038354,3,5241567,582396.3333,1671190.943,5038354,3,123594,20599.0,32430.20796,73843,48,0,0,0,0,328,232,1.907826419,1.335478493,0,1448,286.8888889,513.8612641,264053.3987,0,0,0,1,0,0,0,0,0,303.7647059,35.4,687.1428571,328,0,0,0,0,0,10,354,7,4810,29200,939,3,32,203210.0,0.0,203210,203210,5038354.0,0.0,5038354,5038354,BENIGN
53,44020,2,2,74,230,37,37,37.0,0.0,115,115,115.0,0.0,6905.95184,90.86778737,14673.33333,25373.40005,43972,1,1,1.0,0.0,1,1,47,47.0,0.0,47,47,0,0,0,0,40,40,45.43389368,45.43389368,37,115,68.2,42.72235949,1825.2,0,0,0,0,0,0,0,0,1,85.25,37.0,115.0,40,0,0,0,0,0,2,74,2,230,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,1400,2,2,76,484,38,38,38.0,0.0,242,242,242.0,0.0,400000.0,2857.142857,466.6666667,765.3053857,1350,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,64,64,1428.571429,1428.571429,38,242,119.6,111.7354017,12484.8,0,0,0,0,0,0,0,0,1,149.5,38.0,242.0,64,0,0,0,0,0,2,76,2,484,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24473,2,2,76,258,38,38,38.0,0.0,129,129,129.0,0.0,13647.69338,163.4454297,8157.666667,14085.34225,24422,4,47,47.0,0.0,47,47,4,4.0,0.0,4,4,0,0,0,0,40,40,81.72271483,81.72271483,38,129,74.4,49.84275273,2484.3,0,0,0,0,0,0,0,0,1,93.0,38.0,129.0,40,0,0,0,0,0,2,76,2,258,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,100009,2,2,66,138,33,33,33.0,0.0,69,69,69.0,0.0,2039.816417,39.99640032,33336.33333,57736.75898,100005,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,64,19.99820016,19.99820016,33,69,47.4,19.71801207,388.8,0,0,0,0,0,0,0,0,1,59.25,33.0,69.0,40,0,0,0,0,0,2,66,2,138,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51326,46,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,43478.26087,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21739.13043,21739.13043,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,1,0,1,0,29,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,169,2,2,84,192,42,42,42.0,0.0,96,96,96.0,0.0,1633136.095,23668.63905,56.33333333,92.37604307,163,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,11834.31953,11834.31953,42,96,63.6,29.57701811,874.8,0,0,0,0,0,0,0,0,1,79.5,42.0,96.0,40,0,0,0,0,0,2,84,2,192,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,15219,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,131.414679,15219.0,0.0,15219,15219,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,65.70733951,65.70733951,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,1,0,1,0,2752,57,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,194,2,2,84,340,42,42,42.0,0.0,170,170,170.0,0.0,2185567.01,20618.5567,64.66666667,106.8097998,188,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,10309.27835,10309.27835,42,170,93.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,116.5,42.0,170.0,64,0,0,0,0,0,2,84,2,340,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53862,2,2,0,483,0,483,0,241.5,341.5325753,0,0,0.0,0.0,242000000.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,1,0,0,0,64,0,1000000.0,0.0,0,483,322.0,278.86018,77763.0,0,1,0,0,1,0,0,0,0,483.0,241.5,0.0,64,0,0,0,0,0,2,483,0,0,235,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,56306,1,1,62,78,62,62,62.0,0.0,78,78,78.0,0.0,2486.413526,35.52019323,56306.0,0.0,56306,56306,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,17.76009661,17.76009661,62,78,67.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,101.0,62.0,78.0,32,0,0,0,0,0,1,62,1,78,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
44904,85096158,7,5,11595,388,2907,0,1656.428571,1549.451931,376,0,77.6,166.8376456,140.8171683,0.141016942,7736014.364,25600000.0,84900000,4,85100000,14200000.0,34700000.0,85000000,27,85000000,21200000.0,42500000.0,84900000,4,0,0,0,0,232,144,0.082259883,0.058757059,0,2907,921.7692308,1375.590307,1892248.692,0,0,0,0,1,0,0,0,0,998.5833333,1656.428571,77.6,232,0,0,0,0,0,7,11595,5,388,235,229,4,32,8922.0,0.0,8922,8922,84900000.0,0.0,84900000,84900000,BENIGN
80,5895714,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.035376886,0.678458962,1965238.0,3177277.359,5630855,27,5895714,2947857.0,3794332.159,5630855,264859,0,0.0,0.0,0,0,0,0,0,0,72,32,0.508844221,0.16961474,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,127600,1,1,56,148,56,56,56.0,0.0,148,148,148.0,0.0,1598.746082,15.67398119,127600.0,0.0,127600,127600,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,7.836990596,7.836990596,56,148,86.66666667,53.11622477,2821.333333,0,0,0,0,0,0,0,0,1,130.0,56.0,148.0,20,0,0,0,0,0,1,56,1,148,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5443482,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.734823776,1814494.0,3117538.721,5414279,157,5443482,2721741.0,3807823.757,5414279,29203,0,0.0,0.0,0,0,0,0,0,0,104,40,0.551117832,0.183705944,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30386,1,1,46,62,46,46,46.0,0.0,62,62,62.0,0.0,3554.268413,65.81978543,30386.0,0.0,30386,30386,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.90989271,32.90989271,46,62,51.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,77.0,46.0,62.0,20,0,0,0,0,0,1,46,1,62,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
