Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,label
443,265676,6,6,356,3782,212,0,59.3333333333,89.2248097037,1460,0,630.3333333333,677.217148828,15575.3624715819,45.1677983709,24152.3636363636,39583.595789854,86011,10,265676,53135.2,46461.9725442216,89131,243,179766,35953.2,47699.929891982,90345,54,0,0,0,0,132,132,22.5838991855,22.5838991855,0,1460,318.3076923077,533.9168762731,285067.230769231,0,0,0,1,0,0,0,0,1,344.8333333333,59.3333333333,630.3333333333,132,0,0,0,0,0,6,356,6,3782,8192,60,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,105466,7,8,644,6118,289,0,92.0,118.8682744329,1460,0,764.75,645.2017956755,64115.4495287581,142.2259306317,7533.2857142857,10901.6554877517,25844,33,105466,17577.6666666667,11840.6525777369,26534,165,82136,11733.7142857143,14284.7204582879,28713,48,0,0,0,0,152,172,66.3721009614,75.8538296702,0,1460,422.625,570.3200125076,325264.916666667,0,0,0,1,0,0,0,0,1,450.8,92.0,764.75,152,0,0,0,0,0,7,644,8,6118,8192,980,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,61967039,7,2,169,92,46,0,24.1428571429,23.1979063095,46,46,46.0,0.0,4.2119165965,0.1452385033,7745879.875,20600888.8525217,58654370,13,61967039,10327839.8333333,23709828.9413621,58654370,34,58691492,58691492.0,0.0,58691492,58691492,1,0,0,0,224,64,0.1129632804,0.032275223,0,46,30.7,21.684864153,470.2333333333,0,1,0,0,1,0,0,0,0,34.1111111111,24.1428571429,46.0,224,0,0,0,0,0,7,169,2,92,332,383,3,32,37409.0,0.0,37409,37409,58654370.0,0.0,58654370,58654370,BENIGN
443,31,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,387096.774193548,64516.1290322581,31.0,0.0,31,31,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32258.064516129,32258.064516129,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,1,6,1,6,32850,10231,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,60062236,11,10,882,3546,417,0,80.1818181818,166.5369737817,1767,0,354.6,744.4041912832,73.7235290408,0.3496373328,3003111.8,4404736.42724537,10017939,34,54298215,5429821.5,4994780.80829682,10044523,217,60023401,6669266.77777778,4372079.01221684,10056830,32285,0,0,0,0,232,272,0.1831433648,0.166493968,0,1767,201.2727272727,521.0557215261,271499.064935065,0,0,0,1,0,0,0,0,0,210.8571428571,80.1818181818,354.6,232,0,0,0,0,0,11,882,10,3546,8192,980,10,20,854936.2,1824271.96827562,4118293,38798,10004706.8,7885.026391839,10017939,9998605,BENIGN
443,6397,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,1875.8793184305,312.6465530718,6397.0,0.0,6397,6397,6397,6397.0,0.0,6397,6397,0,0.0,0.0,0,0,0,0,0,0,40,0,312.6465530718,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,2,12,0,0,63429,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,1108390,142,228,2266,435296,485,0,15.9577464789,77.8015180839,4344,0,1909.1929824562,935.3580659258,394772.598092729,333.8175191043,3003.7669376694,23888.5404572826,408827,1,1108390,7860.9219858156,40908.6650829924,432666,1,1082330,4767.9735682819,30817.432635844,408827,1,0,0,0,0,4556,7304,128.1137505752,205.7037685291,0,4344,1179.4123989218,1179.1989538287,1390510.17271072,0,0,0,1,0,0,0,0,1,1182.6,15.9577464789,1909.1929824561,4556,0,0,0,0,0,142,2266,228,435296,65535,1073,9,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31064,1,1,43,99,43,43,43.0,0.0,99,99,99.0,0.0,4571.2078289982,64.3832088591,31064.0,0.0,31064,31064,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.1916044296,32.1916044296,43,99,61.6666666667,32.3316150746,1045.3333333333,0,0,0,0,0,0,0,0,1,92.5,43.0,99.0,20,0,0,0,0,0,1,43,1,99,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,571558,63,91,1152,147870,225,0,18.2857142857,43.2089553783,2920,0,1624.9450549451,660.3343490256,260729.444780757,269.4389720728,3735.6732026144,15138.2774340021,119708,0,571558,9218.6774193548,25950.0403182189,131330,3,485054,5389.4888888889,22992.8661991157,157823,4,0,0,0,0,1272,1832,110.2250340298,159.213938043,0,2920,961.4322580645,941.077780984,885627.389861751,0,0,0,1,0,0,0,0,1,967.6753246753,18.2857142857,1624.9450549451,1272,0,0,0,0,0,63,1152,91,147870,8192,64,62,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,72,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,166666.666666667,27777.7777777778,72.0,0.0,72,72,72,72.0,0.0,72,72,0,0.0,0.0,0,0,0,0,0,0,40,0,27777.7777777778,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,2,12,0,0,254,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,57232,1,1,60,76,60,60,60.0,0.0,76,76,76.0,0.0,2376.2929829466,34.9454850433,57232.0,0.0,57232,57232,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,17.4727425217,17.4727425217,60,76,65.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,98.0,60.0,76.0,20,0,0,0,0,0,1,60,1,76,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,71664,1,1,51,112,51,51,51.0,0.0,112,112,112.0,0.0,2274.5032373298,27.908015182,71664.0,0.0,71664,71664,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,13.954007591,13.954007591,51,112,71.3333333333,35.2183664206,1240.3333333333,0,0,0,0,0,0,0,0,1,107.0,51.0,112.0,20,0,0,0,0,0,1,51,1,112,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,65853914,8,9,847,2055,533,0,105.875,190.5926377682,1812,0,228.3333333333,595.6733584776,44.0672364592,0.2581471467,4115869.625,11614120.3094183,44994874,4,60873262,8696180.28571429,17041162.605651,44994874,225,65803456,8225432.0,15846779.1217823,45045343,4,0,0,0,0,172,204,0.1214810102,0.1366661365,0,1812,161.2222222222,432.7699505111,187289.830065359,0,0,0,1,0,0,0,0,1,170.7058823529,105.875,228.3333333333,172,0,0,0,0,0,8,847,9,2055,8192,114,7,20,102685.0,73956.298244301,154980,50390,30323783.0,20748055.8670099,44994874,15652692,BENIGN
60169,3,2,0,31,0,31,0,15.5,21.9203102168,0,0,0.0,0.0,10333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.666666667,0.0,0,31,20.6666666667,17.8978583449,320.3333333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,2,31,0,0,1006,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,6269399,6,5,369,183,229,0,61.5,87.4682799648,165,0,36.6,71.8247868079,88.0467170777,1.7545541447,626939.9,1751300.0192798,5586232,3,6269399,1253879.8,2446175.50652456,5609507,3,659855,164963.75,286994.800351708,593003,215,0,0,0,0,132,108,0.9570295335,0.7975246112,0,229,46.0,75.6114469448,5717.0909090909,0,0,0,1,0,0,0,0,0,50.1818181818,61.5,36.6,132,0,0,0,0,0,6,369,5,183,8192,4684,5,20,683164.0,0.0,683164,683164,5586232.0,0.0,5586232,5586232,BENIGN
80,734,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,16348.7738419619,2724.795640327,734.0,0.0,734,734,734,734.0,0.0,734,734,0,0.0,0.0,0,0,0,0,0,0,40,0,2724.795640327,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,2,12,0,0,254,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51813,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.666666667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,2,12,0,0,119,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,11045505,10,9,1995,4223,805,0,199.5,297.86807296,1451,0,469.2222222222,576.7009142046,562.9439305853,1.7201567515,613639.166666667,2346655.30455345,9999642,101,10889588,1209954.22222222,3301685.37875377,9999642,471,11022594,1377824.25,3529536.2514253,10092457,221,0,0,0,0,212,200,0.9053456587,0.8148110928,0,1451,310.9,453.3821323064,205555.357894737,0,0,0,1,0,0,0,0,0,327.2631578947,199.5,469.2222222222,212,0,0,0,0,0,10,1995,9,4223,8192,16905,9,20,889946.0,0.0,889946,889946,9999642.0,0.0,9999642,9999642,BENIGN
443,27146255,83,119,7223,208630,1009,0,87.0240963855,209.4884580268,4344,0,1753.1932773109,854.5832394652,7951.4835471781,7.4411737457,135055.995024876,1046704.74632968,10003841,3,22332589,272348.646341463,1555650.52746447,10087915,3,27061966,229338.694915254,1371726.78213547,10090123,4,0,0,0,0,2664,3816,3.0575119846,4.3836617611,0,4344,1063.315270936,1059.2659933495,1122044.44466663,0,0,0,1,0,0,0,0,1,1068.5792079208,87.0240963855,1753.1932773109,2664,0,0,0,0,0,83,7223,119,208630,29200,99,15,32,1162473.0,1525086.49144958,2240872,84074,10003821.5,27.5771644663,10003841,10003802,BENIGN
80,119312029,27,24,1552,14996,767,0,57.4814814815,187.1674220441,1460,0,624.8333333333,722.3492270343,138.6951520203,0.4274506136,2386240.58,4174080.11232265,10100959,1,119164828,4583262.61538462,4987515.38772955,10240054,1,119169085,5181264.56521739,5021662.58124423,10252606,1,0,0,0,0,560,492,0.2262973836,0.2011532299,0,1460,318.2307692308,579.1319608296,335393.828054299,0,0,0,1,0,0,0,0,0,324.4705882353,57.4814814815,624.8333333333,560,0,0,0,0,0,27,1552,24,14996,29200,512,26,20,747596.454545455,1992571.57006068,6755396,139094,10085569.7272727,26041.0153914585,10100959,10009376,BENIGN
53,49754,1,1,47,75,47,47,47.0,0.0,75,75,75.0,0.0,2452.0641556458,40.1977730434,49754.0,0.0,49754,49754,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20.0988865217,20.0988865217,47,75,56.3333333333,16.1658075373,261.3333333333,0,0,0,0,0,0,0,0,1,84.5,47.0,75.0,20,0,0,0,0,0,1,47,1,75,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,114234871,20,16,1870,3922,445,0,93.5,180.3206208834,979,0,245.125,437.6010169092,50.70255649,0.3151401992,3263853.45714286,4586940.46637283,10017985,85,114203597,6010715.63157895,4757778.34127844,10048963,24928,114203493,7613566.2,4070221.07265043,10049117,2919,0,0,0,0,412,452,0.1750778884,0.1400623107,0,979,156.5405405405,321.4445342335,103326.588588589,0,0,0,1,0,0,0,0,0,160.8888888889,93.5,245.125,412,0,0,0,0,0,20,1870,16,3922,8192,131,19,20,561208.363636364,1572146.56064422,5271545,30955,9820936.81818182,579604.553693088,10017985,8075806,BENIGN
443,5859340,9,6,348,4135,191,0,38.6666666667,70.5885968128,1448,0,689.1666666667,692.2827216294,765.1032368833,2.5600152918,418524.285714286,1525569.66052077,5718743,8,5859340,732417.5,2014900.31767572,5718743,57,72906,14581.2,19415.5815699659,39380,48,0,0,0,0,296,200,1.5360091751,1.0240061167,0,1448,280.1875,519.1800225676,269547.895833333,0,0,0,1,0,0,0,0,0,298.8666666667,38.6666666667,689.1666666667,296,0,0,0,0,0,9,348,6,4135,29200,939,3,32,140540.0,0.0,140540,140540,5718743.0,0.0,5718743,5718743,BENIGN
53,156,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,1025641.02564103,25641.0256410256,52.0,84.0059521701,149,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,12820.5128205128,12820.5128205128,32,48,38.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,40,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5209553,4,4,403,557,391,0,100.75,193.5206707305,545,0,139.25,270.5147870265,184.2768467851,1.5356403899,744221.857142857,1791280.14345471,4803135,124,406418,135472.666666667,201820.848775178,367447,183,5170889,1723629.66666667,2837388.61781504,4999522,39087,0,0,0,0,92,92,0.7678201949,0.7678201949,0,545,106.6666666667,208.4616271643,43456.25,0,0,0,1,0,0,0,0,1,120.0,100.75,139.25,92,0,0,0,0,0,4,403,4,557,8192,60,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,2284,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,875.6567425569,2284.0,0.0,2284,2284,2284,2284.0,0.0,2284,2284,0,0.0,0.0,0,0,0,0,0,0,64,0,875.6567425569,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,2,0,0,0,319,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,731977,32,39,972,65933,517,0,30.375,114.0997724122,4344,0,1690.5897435898,940.4918567024,91403.1451807912,96.9975832574,10456.8142857143,34158.8826944914,145631,2,731741,23604.5483870968,48737.6529710098,146277,48,586422,15432.1578947368,42481.4754945095,146158,2,0,0,0,0,1032,1256,43.7172206231,53.2803626343,0,4344,929.2361111111,1083.4228817269,1173805.14064945,0,0,0,1,0,0,0,0,1,942.323943662,30.375,1690.5897435898,1032,0,0,0,0,0,32,972,39,65933,29200,243,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,67028518,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.8644524111,0.0596760919,22342839.3333333,38649261.1576628,66971162,28622,66999896,66999896.0,0.0,66999896,66999896,66999784,66999784.0,0.0,66999784,66999784,0,0,0,0,40,52,0.0298380459,0.0298380459,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,40,0,0,0,0,0,2,96,2,96,-1,-1,1,20,28734.0,0.0,28734,28734,66971162.0,0.0,66971162,66971162,BENIGN
80,27,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,444444.444444444,74074.0740740741,27.0,0.0,27,27,27,27.0,0.0,27,27,0,0.0,0.0,0,0,0,0,0,0,40,0,74074.0740740741,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,91,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21978.021978022,91.0,0.0,91,91,91,91.0,0.0,91,91,0,0.0,0.0,0,0,0,0,0,0,64,0,21978.021978022,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,2,0,0,0,355,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,60983739,17,13,914,3765,610,0,53.7647058824,152.1756918055,1504,0,289.6153846154,563.1933561489,76.7253710042,0.4919344155,2102887.55172414,4115276.23753031,10029492,13,60983739,3811483.6875,5000619.03585255,10079919,84,60932875,5077739.58333333,5214708.06078488,10080177,213,0,0,0,0,552,424,0.2787628355,0.2131715801,0,1504,150.935483871,392.006627111,153669.195698925,0,0,0,1,0,0,0,0,0,155.9666666667,53.7647058824,289.6153846154,552,0,0,0,0,0,17,914,13,3765,29200,123,3,32,92196.6666666667,102074.348853503,300555,50421,10019447.3333333,15474.1522244893,10029492,9997742,BENIGN
80,2371472,4,5,386,1008,380,0,96.5,189.0211628363,498,0,201.6,270.5860306816,587.8205603946,3.7951112221,296434.0,728099.560229427,2092374,136,279098,93032.6666666667,119624.096775413,228092,420,2321061,580265.25,1010799.1342759,2092510,2127,0,0,0,0,104,112,1.6867160987,2.1083951234,0,498,139.4,222.6587822955,49576.9333333333,0,0,0,1,0,0,0,0,1,154.8888888889,96.5,201.6,104,0,0,0,0,0,4,386,5,1008,8192,75,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
