Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,label
139,8871,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,225.4537256228,8871.0,0.0,8871,8871,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,112.7268628114,112.7268628114,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,1,0,1,0,65535,269,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,36607,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,327.8061572923,54.6343595487,36607.0,0.0,36607,36607,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,27.3171797744,27.3171797744,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,1,6,1,6,254,386,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,66058022,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.9065357119,0.0605528273,22019340.6666667,38038181.2197277,65942049,57927,65999976,65999976.0,0.0,65999976,65999976,66000095,66000095.0,0.0,66000095,66000095,0,0,0,0,64,52,0.0302764137,0.0302764137,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,64,0,0,0,0,0,2,96,2,96,-1,-1,1,32,57927.0,0.0,57927,57927,65942049.0,0.0,65942049,65942049,BENIGN
80,13010827,313,304,4334,447799,359,0,13.8466453674,63.7840064899,2920,0,1473.0230263158,551.1216131412,34750.5197017837,47.4220431953,21121.4724025974,260312.61236667,6350950,0,6659823,21345.5865384615,68872.2426691294,245853,1,12765150,42129.2079207921,370053.591230857,6350950,1,0,0,0,0,10156,6092,24.0568873908,23.3651558045,0,2920,731.6067961165,827.2072574397,684271.84676087,0,0,0,1,0,0,0,0,0,732.7925445705,13.8466453674,1473.0230263158,10156,0,0,0,0,0,313,4334,304,447799,8192,215,71,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5569941,2,1,12,0,6,6,6.0,0.0,0,0,0.0,0.0,2.1544213844,0.5386053461,2784970.5,3887202.85695415,5533638,36303,5569941,5569941.0,0.0,5569941,5569941,0,0.0,0.0,0,0,0,0,0,0,40,32,0.3590702307,0.1795351154,0,6,4.5,3.0,9.0,0,0,0,0,1,0,0,0,0,6.0,6.0,0.0,40,0,0,0,0,0,2,12,1,0,255,377,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,397,3,0,58,0,46,6,19.3333333333,23.0940107676,0,0,0.0,0.0,146095.717884131,7556.6750629723,198.5,45.9619407771,231,166,397,198.5,45.9619407771,231,166,0,0.0,0.0,0,0,0,0,0,0,60,0,7556.6750629723,0.0,6,46,16.0,20.0,400.0,0,0,0,0,1,0,0,0,0,21.3333333333,19.3333333333,0.0,60,0,0,0,0,0,3,58,0,0,1217,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49328,21113,4,1,432,6,344,6,108.0,158.2992945868,6,6,6.0,0.0,20745.5122436414,236.8209160233,5278.25,10464.6850366682,20975,1,21113,7037.6666666667,12186.1321728157,21109,1,0,0.0,0.0,0,0,1,0,0,0,80,20,189.4567328186,47.3641832047,6,344,130.3333333333,166.3029364343,27656.6666666667,0,1,0,0,1,0,0,0,0,156.4,108.0,6.0,80,0,0,0,0,0,4,432,1,6,351,0,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,273,3,0,65,0,53,6,21.6666666667,27.1354626519,0,0,0.0,0.0,238095.238095238,10989.010989011,136.5,125.15790027,225,48,273,136.5,125.15790027,225,48,0,0.0,0.0,0,0,0,0,0,0,60,0,10989.010989011,0.0,6,53,17.75,23.5,552.25,0,0,0,0,1,0,0,0,0,23.6666666667,21.6666666667,0.0,60,0,0,0,0,0,3,65,0,0,256,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
88,1106,9,6,3226,3232,1613,0,358.4444444444,711.2661441245,1616,0,538.6666666667,834.4988116628,5839059.67450271,13562.3869801085,79.0,199.9407604575,769,0,1106,138.25,328.2328224207,946,0,1030,206.0,320.2982984657,769,2,0,0,0,0,304,208,8137.4321880651,5424.9547920434,0,1616,403.625,722.0267654319,521322.65,0,0,0,1,0,0,0,0,0,430.5333333333,358.4444444444,538.6666666667,304,0,0,0,0,0,9,3226,6,3232,29200,2081,2,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31097,2,2,76,108,38,38,38.0,0.0,54,54,54.0,0.0,5916.9694825868,128.6297713606,10365.6666666667,17947.7991501279,31090,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,64,64.3148856803,64.3148856803,38,54,44.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,55.5,38.0,54.0,40,0,0,0,0,0,2,76,2,108,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49363,50,3,0,18,0,6,6,6.0,0.0,0,0,0.0,0.0,360000.0,60000.0,25.0,33.941125497,49,1,50,25.0,33.941125497,49,1,0,0.0,0.0,0,0,0,0,0,0,60,0,60000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,8.0,6.0,0.0,60,0,0,0,0,0,3,18,0,0,389,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5334387,7,4,599,152,517,0,85.5714285714,191.3085266813,152,0,38.0,76.0,140.7846862254,2.0620926078,533438.7,1643804.13150243,5211455,2,5334387,889064.5,2148223.61398545,5274059,2,99257,33085.6666666667,37352.8887013218,73794,388,0,0,0,0,232,136,1.3122407504,0.7498518574,0,517,62.5833333333,149.8347321875,22450.446969697,0,0,0,1,0,0,0,0,0,68.2727272727,85.5714285714,38.0,232,0,0,0,0,0,7,599,4,152,29200,939,3,32,122930.0,0.0,122930,122930,5211455.0,0.0,5211455,5211455,BENIGN
49244,2,2,0,37,0,31,6,18.5,17.6776695297,0,0,0.0,0.0,18500000.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,1,0,0,0,40,0,1000000.0,0.0,6,31,22.6666666667,14.4337567297,208.3333333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,2,37,0,0,1013,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5902453,7,4,317,145,235,0,45.2857142857,86.0536930947,145,0,36.25,72.5,78.2725419415,1.863631951,590245.3,1784505.20709256,5668236,11,5902453,983742.166666667,2339243.04571974,5758449,78,183154,61051.3333333333,52440.7304424084,91352,498,0,0,0,0,232,136,1.1859476052,0.6776843458,0,235,38.5,75.0908540612,5638.6363636364,0,0,0,1,0,0,0,0,0,42.0,45.2857142857,36.25,232,0,0,0,0,0,7,317,4,145,29200,110,3,32,234139.0,0.0,234139,234139,5668236.0,0.0,5668236,5668236,BENIGN
443,60639006,16,15,868,5028,474,0,54.25,124.4483828742,1460,0,335.2,556.175614609,97.2311452467,0.5112221002,2021300.2,4055241.66921353,10000038,44,60639006,4042600.4,5067475.92774529,10053588,1867,60588007,4327714.78571429,5144183.14678417,10053518,44,0,0,0,0,332,384,0.2638565678,0.2473655323,0,1460,184.25,409.9207633898,168035.032258064,0,0,0,1,0,0,0,0,0,190.1935483871,54.25,335.2,332,0,0,0,0,0,16,868,15,5028,8192,123,15,20,97078.3333333333,111304.384400017,324264,50574,9995351.16666667,11174.5219390658,10000038,9972543,BENIGN
139,38783,49,26,2488,3164,194,0,50.7755102041,65.9985054459,440,0,121.6923076923,132.0917163885,145733.955599103,1933.836990434,524.0945945946,2859.1980970287,22670,1,38783,807.9791666667,3559.6851491753,22870,1,38392,1535.68,4873.9676147878,22807,1,0,0,0,0,1592,848,1263.4401670835,670.3968233504,0,440,74.3684210526,99.0836471009,9817.569122807,0,0,0,1,0,0,0,0,0,75.36,50.7755102041,121.6923076923,1592,0,0,0,0,0,49,2488,26,3164,65535,269,22,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23323,1,1,43,127,43,43,43.0,0.0,127,127,127.0,0.0,7288.9422458517,85.7522617159,23323.0,0.0,23323,23323,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,42.876130858,42.876130858,43,127,71.0,48.4974226119,2352.0,0,0,0,0,0,0,0,0,1,106.5,43.0,127.0,32,0,0,0,0,0,1,43,1,127,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5558577,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7196086336,1852859.0,3176681.8452637,5520911,33,5558577,2779288.5,3877286.39145479,5520944,37633,0,0.0,0.0,0,0,0,0,0,0,104,40,0.5397064752,0.1799021584,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53586,1,2,0,31,0,31,0,15.5,21.9203102168,0,0,0.0,0.0,31000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,64,0,2000000.0,0.0,0,31,20.6666666667,17.8978583449,320.3333333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,2,31,0,0,110,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50198,253010,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,47.4289553773,7.9048258962,253010.0,0.0,253010,253010,253010,253010.0,0.0,253010,253010,0,0.0,0.0,0,0,0,0,0,0,40,0,7.9048258962,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,2,12,0,0,360,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,83248,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,36.0369017874,41624.0,2044.9528111915,43070,40178,83248,41624.0,2044.9528111915,43070,40178,0,0.0,0.0,0,0,0,0,0,0,96,0,36.0369017874,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,3,0,0,0,242,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,55086,3,4,435,871,429,0,145.0,245.9695103056,859,0,217.75,427.5093566228,23708.3832552736,127.074029699,9181.0,11335.5269132052,23599,4,30729,15364.5,11023.0876119171,23159,7570,31990,10663.3333333333,17816.9346783708,31232,4,0,0,0,0,72,92,54.4602984424,72.6137312566,0,859,163.25,318.2149991975,101260.785714286,0,0,0,1,0,0,0,0,1,186.5714285714,145.0,217.75,72,0,0,0,0,0,3,435,4,871,8192,31,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
35116,218344,2,3,31,18,31,0,15.5,21.9203102168,6,6,6.0,0.0,224.4165170557,22.8996445975,54586.0,109036.041169881,218140,1,218344,218344.0,0.0,218344,218344,2,1.0,0.0,1,1,0,0,0,0,64,60,9.159857839,13.7397867585,0,31,8.1666666667,11.5657540466,133.7666666667,0,0,0,0,1,0,0,0,1,9.8,15.5,6.0,64,0,0,0,0,0,2,31,3,18,31,0,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30716,1,1,42,58,42,42,42.0,0.0,58,58,58.0,0.0,3255.6322437818,65.1126448756,30716.0,0.0,30716,30716,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.5563224378,32.5563224378,42,58,47.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,71.0,42.0,58.0,20,0,0,0,0,0,1,42,1,58,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5495928,4,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.0917173587,1099185.6,1928245.25978266,4464295,4,5495928,1831976.0,2328654.46102529,4464295,40628,990955,990955.0,0.0,990955,990955,0,0,0,0,136,80,0.7278115725,0.3639057862,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,136,0,0,0,0,0,4,0,2,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,109588,1,1,55,156,55,55,55.0,0.0,156,156,156.0,0.0,1925.3932912363,18.2501733766,109588.0,0.0,109588,109588,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9.1250866883,9.1250866883,55,156,88.6666666667,58.3123771882,3400.3333333333,0,0,0,0,0,0,0,0,1,133.0,55.0,156.0,32,0,0,0,0,0,1,55,1,156,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,173314,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,69.2384919856,11.5397486643,173314.0,0.0,173314,173314,173314,173314.0,0.0,173314,173314,0,0.0,0.0,0,0,0,0,0,0,40,0,11.5397486643,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,2,12,0,0,64240,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,243291,12,12,5811,16092,3441,0,484.25,1020.0184601716,2920,0,1341.0,1149.0517038767,90027.9911710668,98.6472989136,10577.8695652174,19971.5846444263,56172,0,243166,22106.0,30480.5525901352,82019,52,197026,17911.4545454545,25619.2737421014,63163,3,0,0,0,0,252,252,49.3236494568,49.3236494568,0,3441,876.12,1139.664143509,1298834.36,0,0,0,1,0,0,0,0,1,912.625,484.25,1341.0,252,0,0,0,0,0,12,5811,12,16092,8192,256,11,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,62146,1,1,40,130,40,40,40.0,0.0,130,130,130.0,0.0,2735.4938370933,32.1822804364,62146.0,0.0,62146,62146,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,16.0911402182,16.0911402182,40,130,70.0,51.9615242271,2700.0,0,0,0,0,0,0,0,0,1,105.0,40.0,130.0,32,0,0,0,0,0,1,40,1,130,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,110331781,67,66,26976,13984,1501,6,402.6268656716,635.8459370248,866,6,211.8787878788,306.216992703,371.2438939058,1.2054550266,835846.825757576,2165929.58921852,10225031,0,110331781,1671693.65151515,2839212.98510906,10240015,0,110316785,1697181.30769231,2860036.86468161,10241077,1,0,0,0,0,1340,1320,0.6072592991,0.5981957275,6,1501,305.7164179104,506.1947916532,256233.167096846,0,0,0,0,1,0,0,0,0,308.015037594,402.6268656716,211.8787878788,1340,0,0,0,0,0,67,26976,66,13984,5407,157,66,20,5033546.66666667,12292283.3644692,30125065,14984,9686464.33333333,1237688.56798512,10225031,7163793,BENIGN
123,67023770,7,7,336,336,48,48,48.0,0.0,48,48,48.0,0.0,10.0262936567,0.2088811178,5155674.61538462,15599721.3161747,56975909,23824,66999929,11166654.8333333,22453650.9949353,56999978,1999930,66999871,11166645.1666667,22453544.1543206,56999750,1996465,0,0,0,0,164,164,0.1044405589,0.1044405589,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,51.4285714286,48.0,48.0,164,0,0,0,0,0,7,336,7,336,-1,-1,6,20,10024020.0,0.0,10024020,10024020,56975909.0,0.0,56975909,56975909,BENIGN
53,31924,1,1,45,61,45,45,45.0,0.0,61,61,61.0,0.0,3320.3859165518,62.6487908783,31924.0,0.0,31924,31924,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,31.3243954392,31.3243954392,45,61,50.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,75.5,45.0,61.0,20,0,0,0,0,0,1,45,1,61,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,790,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,15189.8734177215,2531.6455696203,790.0,0.0,790,790,790,790.0,0.0,790,790,0,0.0,0.0,0,0,0,0,0,0,40,0,2531.6455696203,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,2,12,0,0,246,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30798,1,1,45,95,45,45,45.0,0.0,95,95,95.0,0.0,4545.7497240081,64.9392817715,30798.0,0.0,30798,30798,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.4696408858,32.4696408858,45,95,61.6666666667,28.8675134595,833.3333333333,0,0,0,0,0,0,0,0,1,92.5,45.0,95.0,20,0,0,0,0,0,1,45,1,95,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,32954,1,1,55,110,55,55,55.0,0.0,110,110,110.0,0.0,5006.9794258664,60.6906597075,32954.0,0.0,32954,32954,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,30.3453298537,30.3453298537,55,110,73.3333333333,31.7542648054,1008.3333333333,0,0,0,0,0,0,0,0,1,110.0,55.0,110.0,20,0,0,0,0,0,1,55,1,110,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,559431,9,7,2082,1123,1733,0,231.3333333333,567.7904543051,965,2,160.4285714286,356.1857460852,5729.0353948923,28.6004887109,37295.4,42487.8487112996,103532,1,559431,69928.875,61110.9295004643,191863,49,300865,50144.1666666667,54619.5831196712,108455,1,0,0,0,0,192,144,16.0877748999,12.512713811,0,1733,188.5294117647,460.8320081178,212366.139705882,0,0,0,1,0,0,0,0,0,200.3125,231.3333333333,160.4285714286,192,0,0,0,0,0,9,2082,7,1123,8192,65535,8,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,120651,1,1,47,143,47,47,47.0,0.0,143,143,143.0,0.0,1574.7900970568,16.5767378638,120651.0,0.0,120651,120651,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,8.2883689319,8.2883689319,47,143,79.0,55.4256258422,3072.0,0,0,0,0,0,0,0,0,1,118.5,47.0,143.0,20,0,0,0,0,0,1,47,1,143,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,44,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,272727.272727273,45454.5454545455,44.0,0.0,44,44,44,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0,0,0,40,0,45454.5454545455,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,2,12,0,0,251,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,11898882,8,10,999,3745,647,0,124.875,223.8248278709,1460,0,374.5,595.2447209155,398.6929192171,1.512747164,699934.235294118,2441033.27890003,10083401,1,10449818,1492831.14285714,3788331.15305898,10083401,803,11848352,1316483.55555556,3337401.00186384,10133914,1,0,0,0,0,172,224,0.6723320729,0.8404150911,0,1460,249.6842105263,464.4160075516,215682.228070175,0,0,0,1,0,0,0,0,1,263.5555555556,124.875,374.5,172,0,0,0,0,0,8,999,10,3745,8192,159,7,20,366417.0,0.0,366417,366417,10083401.0,0.0,10083401,10083401,BENIGN
